hrNo,hrName,birthday,sex,faHrNo,faHrName,moHrNo,moHrName,damsireNo,damsireName,src
0050902,플라잉데이,20220321,암,0046317,레이스데이,0046488,어케이전,,,API8_2
0055468,플라잉드림,20240311,수,0046317,레이스데이,0039749,드림딜라이트,,,API8_2
0053498,플라잉마하,20230315,수,0032994,다이나믹대시,0031102,그레이트마하,,,API8_2
0052816,플라잉선더,20230129,암,0057586,프레저베이셔니스,0052747,발즈프린세스,,,API8_2
0055583,플라잉셔틀,20240308,암,0027443,컬러즈플라잉,0030155,스페이스셔틀,,,API8_2
0053811,플라잉스마트,20230415,암,0037972,올드패션드,0041968,스마트사이트,,,API8_2
0053348,플라잉아너,20230319,거,0041566,투아너앤드서브,0038042,무적의챔프,,,API8_2
0056200,플라잉우노,20240429,수,0032990,한센,0036630,위키드우노,,,API8_2
0053917,플라잉치프,20230423,거,0038245,미스치비어슬리,0032869,여러분의여왕,,,API8_2
0046664,플라잉카라반,20210123,거,0032990,한센,0027150,그랜드카라반,,,API8_2
0050896,플라잉콩코드,20220302,거,0038387,콩코드포인트,0036396,일류천,,,API8_2
0053713,플라잉크루저,20210129,거,6127203,CATALINA CRUISER,6127645,BANNER WAVING,,,API8_2
0056331,플라잉파워,20240323,수,0033566,파워블레이드,0040357,올드블레이드,,,API8_2
0062958,플라잉파이터,20240210,수,7085541,SCALDING,6149129,WEALTHY SHIPMAN,,,API8_2
0056050,플라잉파티,20240425,암,0046317,레이스데이,0036818,피케이파티,,,API8_2
0055471,플라잉패션드,20240324,수,0037972,올드패션드,0050915,코다,,,API8_2
0050844,플래시골드,20220202,수,0046483,플래시백,0033089,파이브골드링즈,,,API8_2
0062614,플래시볼트,20240122,수,6115208,CITY OF LIGHT,6113472,KISS N SCAT,,,API8_2
0052893,플래시주드,20230217,암,0046483,플래시백,0030277,헤이주드,,,API8_2
0053649,플러터,20230425,수,0037972,올드패션드,0050524,스위트에스프리,,,API8_2
0053561,플레이매치,20230414,수,6969075,지몰로지스트,0036714,레디플레이어원,,,API8_2
0051414,플레이스테이,20220417,수,0046317,레이스데이,0032878,템플테이션,,,API8_2
0056500,플로터,20240510,수,0038387,콩코드포인트,0050524,스위트에스프리,,,API8_2
0053775,피렌체골드,20230419,암,0046317,레이스데이,0032517,지봉사랑,,,API8_2
0053863,피어나리,20230501,수,0044993,언캡처드,0043187,스테디위너,,,API8_2
0051136,피엔에스건즈,20220323,암,0045082,오버애널라이즈,0028551,헬리건스,,,API8_2
0051156,피엔에스공자,20220407,수,0034666,천구,0037607,공산,,,API8_2
0047246,피엔에스날라,20210304,거,0034666,천구,0039033,로열조이,,,API8_2
0051072,피엔에스러너,20220317,거,0036412,생일기쁨,0039403,검향,,,API8_2
0053061,피엔에스로만,20230213,수,0034666,천구,0039657,로열샬롬,,,API8_2
0051642,피엔에스리프,20220504,거,0034666,천구,0039151,갈잎,,,API8_2
0053568,피엔에스마운,20230314,암,0032990,한센,0041918,마이리틀듀스쿱,,,API8_2
0053569,피엔에스모건,20230426,수,0034666,천구,0038814,불의퀸,,,API8_2
0046772,피엔에스미,20210226,암,0033566,파워블레이드,0030411,미스블루,,,API8_2
0051050,피엔에스미트,20220209,암,0034666,천구,0034085,비욘드리미트,,,API8_2
0051077,피엔에스뷰,20220308,암,0034666,천구,0037048,인디언에코,,,API8_2
0051075,피엔에스뷰티,20220311,암,0034666,천구,0035342,사커글로리,,,API8_2
0053104,피엔에스브란,20230313,수,0041813,미스터크로우,0037631,보드람,,,API8_2
0053584,피엔에스송라,20230219,수,0028958,어드마이어돈,0037303,송암론다도르,,,API8_2
0051157,피엔에스승리,20220402,거,0034666,천구,0040972,라이징빅토리,,,API8_2
0053573,피엔에스아곤,20230413,수,0025790,피스룰즈,0035685,아르고멜로디,,,API8_2
0051154,피엔에스액트,20220418,암,0036412,생일기쁨,0036881,삼애스타,,,API8_2
0047250,피엔에스오오,20210308,거,0034666,천구,0037775,올오브미,,,API8_2
0051076,피엔에스올미,20220320,수,0034666,천구,0037775,올오브미,,,API8_2
0051681,피엔에스워크,20220310,암,0045014,프로스펙티브,0031493,파워앤스피드,,,API8_2
0050970,피엔에스원,20220202,암,0037972,올드패션드,0041971,프라우드오브마이,,,API8_2
0051067,피엔에스위너,20220410,암,0045014,프로스펙티브,0028549,우승데이,,,API8_2
0053537,피엔에스이트,20230328,수,0034666,천구,0034085,비욘드리미트,,,API8_2
0053060,피엔에스헌터,20230311,수,0036412,생일기쁨,0036463,화이트원,,,API8_2
0055499,피오라노,20240215,수,0038391,카우보이칼,0038936,금아글로리,,,API8_2
0053049,피케이워리어,20230227,암,0037439,더킹,0044987,레슬리스워리어,,,API8_2
0052995,피케이윈드,20230228,암,0044420,레볼루셔너리,0031221,스트롱윈드,,,API8_2
0057330,피프티나인킹,20230314,거,6149768,KNOWN AGENDA,6816300,SWINGINFROMARAINBO,,,API8_2
0053043,피피짱,20230225,거,0045050,섀클포드,0024681,메니피매직,,,API8_2
0054620,픽처,20220318,거,6149589,THOUSAND WORDS,6114082,잉글리시초콜릿,,,API8_2
0062953,핑크보이,20240501,수,6118875,SOLOMINI,6105128,PINK LOLLIPOPS,,,API8_2
0052960,하남레이저,20230212,암,0044420,레볼루셔너리,0039757,대싱카누,,,API8_2
0054662,하남엘도라도,20220510,수,6784756,MISSION IMPAZIBLE,6111178,QUEEN PAULINE,,,API8_2
0050867,하늘감동,20220111,거,0037972,올드패션드,0023347,그레이톰보이,,,API8_2
0053447,하이데이,20230410,거,0046317,레이스데이,0036469,리워드하이,,,API8_2
0055757,하이라이트,20240328,수,0038387,콩코드포인트,0036715,스티클러,,,API8_2
0060828,하이마운틴,20230201,수,6149581,스펀투런,6114844,INDIVAR,,,API8_2
0056413,하이퍼선더,20220322,거,6149545,ISOTHERM,6119739,TRAVEL WISH,,,API8_2
0056394,하이퍼엑스,20220221,거,6109237,EXAGGERATOR,6149660,LOOK WHO'S TALKING,,,API8_2
0054875,하이퍼펙트,20230323,암,0034637,라이언메탈,0050572,테일오브퍼펙트라,,,API8_2
0047548,하이폴리,20210619,수,0037439,더킹,0032944,팬시폴리,,,API8_2
0045985,하트케이,20200501,거,0039750,퍼지,0021906,해동의별,,,API8_2
0055486,하트퀸,20240328,암,0046317,레이스데이,0050647,케이케이스벅아이,,,API8_2
0053887,하트킹,20230428,수,0032990,한센,0017057,백파,,,API8_2
0050685,학산다크호스,20220128,수,0044743,사우스비치,0036741,세인트에티엔,,,API8_2
0047264,학산대세,20210120,암,0044743,사우스비치,0032925,질풍대세,,,API8_2
0053969,학산새미,20230414,암,0044743,사우스비치,0050381,서치포새미,,,API8_2
0053971,학산소드,20230424,수,0044743,사우스비치,0050445,스피릿티드미스,,,API8_2
0056626,학산스마티,20240402,암,0044743,사우스비치,0044776,스마티드림,,,API8_2
0050792,학산스피드,20220302,수,6998418,MUCHO MACHO MAN,0050445,스피릿티드미스,,,API8_2
0053970,학산위너,20230117,암,0044743,사우스비치,0036741,세인트에티엔,,,API8_2
0056579,학산윈드,20240520,암,0044743,사우스비치,0036464,굿루루,,,API8_2
0051786,학산카이로,20220407,수,6106383,CAIRO PRINCE,0050563,베네핏에스티,,,API8_2
0050684,학산태풍,20220303,암,0044743,사우스비치,0032992,회오리바람,,,API8_2
0050687,학산프린스,20220324,수,0044743,사우스비치,0039807,문학프린세스,,,API8_2
0053967,학산헤니,20230120,수,0044743,사우스비치,0036464,굿루루,,,API8_2
0046893,한강캡틴,20210321,거,0034735,페더럴리스트,0032827,레드화이트앤블루,,,API8_2
0050663,한강판타스틱,20220219,수,0031261,사이먼퓨어,0035825,달빛질주,,,API8_2
0051116,한강퍼펙트,20220226,수,0037972,올드패션드,0038354,미스보스케스,,,API8_2
0051332,한마디말도,20220310,수,0040246,지롤라모,0035584,신라의달밤,,,API8_2
0051084,한센브레이싱,20220330,암,0032990,한센,0031273,임브레이싱크리시,,,API8_2
0055343,한스타,20240129,수,0032990,한센,0032678,라비치스,,,API8_2
0052483,한우리,20210515,수,0027443,컬러즈플라잉,0023948,러브마이와일드캣,,,API8_2
0053334,한화륭,20230317,암,0032990,한센,0041977,티즈드리미,,,API8_2
0052952,핫슈거매직,20230223,암,0021239,연승대로,0043543,핫슈거베이브,,,API8_2
0052908,핫피버,20230224,암,0037972,올드패션드,0036611,에이티파이브에스,,,API8_2
0055868,해가달려온다,20240326,수,6103967,GOLDENCENTS,0055043,컬러오브던,,,API8_2
0053205,해마루챗,20230317,암,0038245,미스치비어슬리,0024158,니캉내캉,,,API8_2
0051137,해맞이,20220305,암,0038387,콩코드포인트,0039638,스톰포스,,,API8_2
0055632,해피젬,20240404,암,6969075,지몰로지스트,0031643,해피투데이,,,API8_2
0053198,해피투게더,20230228,암,0037610,가온챔프,0042991,해피데이,,,API8_2
0056399,핵다이아,20220309,암,6114897,CARAVAGGIO,6147781,SCORPIO QUEEN,,,API8_2
0050296,행복여전사,20210422,암,0044931,센트럴커맨드,0024889,어맨더,,,API8_2
0046719,행복한승자,20210213,암,0038391,카우보이칼,0040242,처비아너,,,API8_2
0055524,행운스타,20240220,암,0032990,한센,0024553,승리의함성,,,API8_2
0057331,행운의여신,20230226,암,6106383,CAIRO PRINCE,6148381,SWIZZLE,,,API8_2
0052873,허니스카이,20230218,암,0044420,레볼루셔너리,0028365,허니캠프,,,API8_2
0038599,허쉬대보,20160322,수,0034428,테스타마타,0022400,허쉬틸드,,,API8_2
0056117,헬로힐다,20230301,암,0044420,레볼루셔너리,0039902,한양의질주,,,API8_2
0050900,혁명의질주,20220301,암,0044420,레볼루셔너리,0038114,황홀한질주,,,API8_2
0051929,혁무상,20220508,수,0046317,레이스데이,0041982,리퀴드런치,,,API8_2
0047255,혜원용마,20210508,암,0032990,한센,0032210,퀸크릭캣,,,API8_2
0054312,호라이즌스타,20230415,수,0036732,머스킷맨,0029181,해광,,,API8_2
0051463,호명퀸,20210312,암,0034835,티즈원더풀,0034396,금캐라,,,API8_2
0051147,호세,20220305,암,0038387,콩코드포인트,0033319,창세,,,API8_2
0061577,호프케이,20240424,수,6130177,MITOLE,6114511,TELL A GREAT STORY,,,API8_2
0042869,홀리데이참,20180327,거,0036358,애니기븐새터데이,0038300,메긴즈홀리데이,,,API8_2
0062960,홀리척,20240319,수,7000183,UNCLE CHUCK,7132176,SISTER AURORA,,,API8_2
0051390,홀리카이저,20220212,거,0031261,사이먼퓨어,0031642,에코블루,,,API8_2
0052950,홀리티아라,20230130,암,0036732,머스킷맨,0036979,영천더비,,,API8_2
0051875,화랑산정기,20220418,수,0032990,한센,0037888,레이즈미업,,,API8_2
0044703,화랑투데이,20190517,수,0038391,카우보이칼,0038353,아이스컬린,,,API8_2
0054311,화려한유산,20230327,암,0044993,언캡처드,0028006,야후비올라,,,API8_2
0046779,화산귀환,20210317,수,0045049,프리덤차일드,0026041,오버파워,,,API8_2
0059228,화산폭팔,20230529,수,6126468,SMOKEM,6982325,ATLANTIC TAP,,,API8_2
0056042,화이불치,20240429,암,0032258,트리플나인,0035774,빅에이스,,,API8_2
0056055,화이트릴레이,20240325,암,0045050,섀클포드,0034866,은빛환희,,,API8_2
0055285,화이트선더,20240204,암,0032990,한센,0044960,어바이드,,,API8_2
0053703,화이트스톰,20230516,암,0032990,한센,0040977,새물결의파도,,,API8_2
0053194,화이트잭팟,20230326,거,0032990,한센,0041950,스위트시즐,,,API8_2
0051122,화이트칼라,20220312,거,0037972,올드패션드,0036719,차이나골드,,,API8_2
0053790,환상의나라,20230418,암,0046317,레이스데이,0046480,미스론다,,,API8_2
0055287,환상의루나,20240215,암,0032990,한센,0026785,킹덤레이스,,,API8_2
0055635,환상의미르,20240228,암,6148175,PINEHURST,0054822,코할라코스트,,,API8_2
0060711,황금송,20230223,수,6114922,GORMLEY,6130135,KUPURI,,,API8_2
0061534,황금승,20240325,수,6106383,CAIRO PRINCE,7000123,OUR COMFORTER,,,API8_2
0052890,황금어장,20230218,수,0035295,나스카프린스,0046431,마이너츠하제니,,,API8_2
0052478,흥행돌풍,20220217,거,0038227,크리솔라이트,0031259,스윗익스체인지,,,API8_2
1412313,희망밴드,20210309,암,0032272,록밴드,0026046,카밀라,,,API8_2
0061938,히다카의태양,20240424,수,7013905,GENDARME,7074364,SUZUKA ANGEL,,,API8_2
0060707,히든다이아,20230419,암,6102795,JIMMY CREED,6147817,ARTISTIC LICENSE,,,API8_2
0052916,히어로드래건,20230220,암,0036735,디바인파크,0018828,플라이톱,,,API8_2
0057337,히어로라이언,20230401,암,6108945,KHOZAN,6113036,FLATBOW,,,API8_2
0061538,히어로미톨,20240404,수,6130177,MITOLE,6108543,BOURBON KITTY,,,API8_2
0054786,히어로삭스,20220321,거,6126916,MAXIMUM SECURITY,7041328,BROADWAY DINER,,,API8_2
0053866,히어로여왕,20230518,암,0045050,섀클포드,0045006,플랜스투프로스퍼,,,API8_2
0061175,히어로조커,20231017,수,7113300,JONKER,7169648,RANSOM ROSE,,,API8_2
0054666,히어로짱,20220421,거,6114921,AMERICAN FREEDOM,6110169,MYSTIC MIRAGE,,,API8_2
0051833,히어로초이스,20220506,거,0045049,프리덤차일드,0041895,런던이글,,,API8_2
0057339,히어로치타,20230415,거,7000175,YAUPON,6124535,RIDE TO HOUSTON,,,API8_2
0052472,히어로파이터,20210324,수,6114921,AMERICAN FREEDOM,6109746,NAUGHTY LADY,,,API8_2
0057338,히어로퓨마,20230420,거,6119336,FRANK CONVERSATION,6150521,HELEN SUNG,,,API8_2
0061459,히어로플레임,20240511,수,6118219,FLAMEAWAY,6149277,ANNIVERSARY KITTY,,,API8_2
0046954,히어아이엠,20210303,거,0041566,투아너앤드서브,0030503,검화,,,API8_2
0052417,힐링헤이븐,20200218,암,6115220,SHAMAN GHOST,6118014,FORMBY,,,API8_2
3107451,가문의여신,20230324,암,3018933,오라태양,3015580,가문의전설,,,API8_2
3107849,가속의힘,20230424,암,3015597,일대태수,3012150,세계의보물,,,API8_2
3102957,가속직진,20200318,암,3014974,터보킹,3012150,세계의보물,,,API8_2
3109224,가속황후,20240113,암,3100316,-,3011714,황해여걸,,,API8_2
3103423,가온빛,20210522,거,3009526,백두장사,3015521,선봉전설,,,API8_2
3103692,가온전설,20210425,암,3009526,백두장사,3015580,가문의전설,,,API8_2
3105270,가온천하,20220502,거,3009526,백두장사,3017751,명원미인,,,API8_2
3108210,가온퀸즈,20230523,암,3009526,백두장사,3017751,명원미인,,,API8_2
3105269,가온파워,20220411,거,3009526,백두장사,3015580,가문의전설,,,API8_2
3108042,가자고,20230515,암,3016475,빗고을,3011218,노마지지,,,API8_2
3017544,강력신화,20160416,거,3009296,푸른대왕,3012648,좋은올레,,,API8_2
3109414,강력최고,20240323,수,3019043,사무사,3017797,정우천신,,,API8_2
3109230,강마루,20240306,암,3018934,오라태풍,3014979,진리의힘,,,API8_2
3107370,강철빛,20230514,수,3015597,일대태수,3018757,특등석,,,API8_2
3107557,강풍여제,20230329,암,3014974,터보킹,3015696,하늘소녀,,,API8_2
3108459,강한나래,20230405,거,3101922,우승가득,3011391,금반지,,,API8_2
3018586,강한능력,20180323,거,3012419,종결자,3100925,-,,,API8_2
3103881,강한댄서,20210403,암,3017565,화룡특급,3100379,-,,,API8_2
3108457,강한명성,20230417,거,3101922,우승가득,3012803,달빛소녀,,,API8_2
3103685,강한파워,20210427,거,3016320,청마시대,3017990,강한대세,,,API8_2
3102421,강호세계,20200513,거,3011133,장백산,3015610,별무반,,,API8_2
3103721,거국명령,20210423,암,3014739,설중매,3011391,금반지,,,API8_2
3103437,거석황후,20210520,암,3014739,설중매,3015756,설화수,,,API8_2
3102672,거승보배,20200421,거,3100316,-,3013003,녹색여걸,,,API8_2
3104589,거승태자,20220518,거,3100327,-,3014077,선봉여신,,,API8_2
3104647,거승파워,20220413,수,3016475,빗고을,3017426,거승여걸,,,API8_2
3107507,거장,20230310,암,3015597,일대태수,3017607,당찬,,,API8_2
3107840,걸싸게,20230621,거,3013695,황산벌,3017272,미래도시,,,API8_2
3107307,검호,20230410,수,3016502,선양호,3015063,순수혈통,,,API8_2
3107883,격포,20230415,거,3018896,삼다백호,3015314,금오름,,,API8_2
3101432,결초보은,20190213,거,3100327,-,3013711,대비행,,,API8_2
3104150,경성너울,20220321,거,3014974,터보킹,3018218,서해맹산,,,API8_2
3102643,경성스톤,20200519,거,3013465,개벽신화,3014996,천하왕비,,,API8_2
3102096,경성윈드,20200509,거,3013465,개벽신화,3014551,황해신천,,,API8_2
3017622,경성제일,20160426,거,3009526,백두장사,3013541,신천비행,,,API8_2
3107348,경성파워,20230421,거,3018896,삼다백호,3015950,미리내,,,API8_2
3103619,고사포,20210504,수,3016994,태흥성,3014808,마인드,,,API8_2
3105299,고속질주,20220506,수,3017491,러너킹,3017802,정우신조,,,API8_2
3104620,고속행진,20220415,암,3018280,멋진기상,3016863,좌의정,,,API8_2
3107576,고수,20230401,거,3016502,선양호,3016635,사라특급,,,API8_2
3109352,고운하늘,20240327,암,3009526,백두장사,3011070,고도화,,,API8_2
3017571,고질라,20160301,거,3005652,제주명성,3100943,-,,,API8_2
3103528,고차원,20210103,암,3009526,백두장사,3015639,당대인류,,,API8_2
3103725,고출력,20210423,수,3009526,백두장사,3016863,좌의정,,,API8_2
3107446,곤룡포,20230316,거,3013465,개벽신화,3015306,녹색신화,,,API8_2
3104698,골든보이,20220508,수,3015597,일대태수,3013273,신의열매,,,API8_2
